"id","listing_url","scrape_id","last_scraped","source","name","picture_url","host_id","host_url","host_name","host_since","host_response_time","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms_text","beds","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","host_response_rate_in_percent","host_acceptance_rate_in_percent","price_in_usd","price_per_person"
1015811749301784320,"https://www.airbnb.com/rooms/1015811749301784365",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-1015811749301784365/original/198f8507-5076-48b3-9a32-ef80abb5d6d7.jpeg",60673302,"https://www.airbnb.com/users/show/60673302","Antonio",2016-02-27,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-60673302/original/404063ea-871e-4cba-9ece-678d4d71a19f.png?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-60673302/original/404063ea-871e-4cba-9ece-678d4d71a19f.png?aki_policy=profile_x_medium",2,2,TRUE,FALSE,"Hard",47.3768819,8.5147256,"Entire rental unit","Entire home/apt",2,"1 bath",1,1,365,1,5,1125,1125,3.9,1125,TRUE,18,46,74,349,2023-12-27,2,2,2,2023-12-09,2023-12-17,5,5,5,5,5,4.5,5,TRUE,2,2,0,0,2,100,100,140,70
1015811880105348992,"https://www.airbnb.com/rooms/1015811880105348910",20231227173841,2023-12-28,"city scrape","Rental unit in Zürich · ★5.0 · 3 bedrooms · 4 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-1015811880105348910/original/8b5ff298-9a88-45dd-a2d0-dc5978ee9ef1.jpeg",60673302,"https://www.airbnb.com/users/show/60673302","Antonio",2016-02-27,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-60673302/original/404063ea-871e-4cba-9ece-678d4d71a19f.png?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-60673302/original/404063ea-871e-4cba-9ece-678d4d71a19f.png?aki_policy=profile_x_medium",2,2,TRUE,FALSE,"Hard",47.3768819,8.5147256,"Entire rental unit","Entire home/apt",6,"1 bath",4,1,365,1,4,1125,1125,3.6,1125,TRUE,10,24,47,308,2023-12-28,3,3,3,2023-12-10,2023-12-25,5,5,5,5,5,5,5,FALSE,2,2,0,0,3,100,100,294,49
1016108498460417920,"https://www.airbnb.com/rooms/1016108498460417981",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★5.0 · 1 bedroom · 3 beds · 1 bath","https://a0.muscache.com/pictures/fbafadf4-b2ce-4211-b796-5c62798a1623.jpg",94730641,"https://www.airbnb.com/users/show/94730641","Алексей",2016-09-12,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/5d7651dd-c2f8-42c3-b46a-a4072f1d559a.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/5d7651dd-c2f8-42c3-b46a-a4072f1d559a.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Werd",47.3711526009865,8.52795856368247,"Entire rental unit","Entire home/apt",5,"1 bath",3,1,365,1,1,365,365,1,365,TRUE,5,26,54,309,2023-12-27,9,9,8,2023-11-20,2023-12-25,5,5,5,4.89,5,4.89,4.89,FALSE,1,1,0,0,7.11,100,99,95,19
1016678397999599872,"https://www.airbnb.com/rooms/1016678397999599865",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.55 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-1016678397999599865/original/c9f73c1a-588e-4ba4-aa2e-9eb2c04b0613.jpeg",502910612,"https://www.airbnb.com/users/show/502910612","Heribel",2023-02-26,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/a0256a65-e781-4c21-87fe-e0ec099f7124.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/a0256a65-e781-4c21-87fe-e0ec099f7124.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Langstrasse",47.3801735938819,8.5255363724916,"Entire rental unit","Entire home/apt",2,"1 bath",1,1,365,1,1,365,365,1,365,TRUE,25,55,85,86,2023-12-27,11,11,9,2023-11-18,2023-12-14,4.55,4.7,4.9,5,4.6,4.4,4.3,TRUE,2,2,0,0,8.25,100,98,145,72.5
1017180158142499712,"https://www.airbnb.com/rooms/1017180158142499649",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★5.0 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-1017180158142499649/original/7fb3acc6-0a8e-4d79-aa1e-3a94fa214320.jpeg",321212544,"https://www.airbnb.com/users/show/321212544","Reduan",2019-12-26,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/3f211139-8188-4774-8f24-d062a3696a8c.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/3f211139-8188-4774-8f24-d062a3696a8c.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Schwamendingen-Mitte",47.4039128790608,8.57235371156928,"Entire rental unit","Entire home/apt",3,"1 bath",2,1,14,1,1,14,14,1,14,TRUE,10,29,58,58,2023-12-27,10,10,7,2023-11-12,2023-12-15,5,4.9,4.9,5,5,4.8,5,FALSE,1,1,0,0,6.52,100,100,101,33.6666666666667
1017388081622159488,"https://www.airbnb.com/rooms/1017388081622159540",20231227173841,2023-12-28,"city scrape","Rental unit in Zürich · ★4.78 · 1 bedroom · 3 beds · 1 bath","https://a0.muscache.com/pictures/20c85232-a584-422b-bf2f-d35c963b2ac4.jpg",19545391,"https://www.airbnb.com/users/show/19545391","Roman",2014-08-06,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/7d029a8a-9986-4a4e-8886-5e20178d1085.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/7d029a8a-9986-4a4e-8886-5e20178d1085.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Werd",47.3717914990888,8.52892981291117,"Entire rental unit","Entire home/apt",4,"1 bath",3,1,365,1,1,365,365,1,365,TRUE,7,22,46,197,2023-12-28,9,9,6,2023-11-17,2023-12-18,4.78,4.89,4.89,5,5,4.89,4.67,FALSE,1,1,0,0,6.43,97,96,94,23.5
1017602777448628736,"https://www.airbnb.com/rooms/1017602777448628768",20231227173841,2023-12-28,"previous scrape","Rental unit in Zürich · ★4.75 · 1 bedroom · 3 beds · 1 bath","https://a0.muscache.com/pictures/63477bab-9264-467c-b18c-e5ff84d2e4ee.jpg",450211161,"https://www.airbnb.com/users/show/450211161","Tomas",2022-03-18,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/7be01a3c-c632-452c-8779-d4273210f609.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/7be01a3c-c632-452c-8779-d4273210f609.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Altstetten",47.388484,8.4885379,"Entire rental unit","Entire home/apt",4,"1 bath",3,1,365,1,1,365,365,1,365,TRUE,0,0,0,0,2023-12-28,4,4,0,2023-11-17,2023-11-22,4.75,5,5,5,4.5,5,5,TRUE,1,1,0,0,2.86,100,100,84,21
1019399566006550272,"https://www.airbnb.com/rooms/1019399566006550224",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.86 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-1019399566006550224/original/8873b70c-5e07-49fc-b3a7-abd60131591c.jpeg",420370006,"https://www.airbnb.com/users/show/420370006","Kamila",2021-08-27,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/5ae2cc4c-22be-4c70-9801-ab35b49bb868.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/5ae2cc4c-22be-4c70-9801-ab35b49bb868.jpg?aki_policy=profile_x_medium",34,41,TRUE,TRUE,"Hottingen",47.3649239930058,8.55631233886434,"Entire rental unit","Entire home/apt",3,"1 bath",1,1,365,1,1,365,365,1,365,TRUE,24,54,84,85,2023-12-27,7,7,3,2023-11-14,2023-12-21,4.86,4.86,4.71,5,5,4.71,4.71,TRUE,31,31,0,0,4.77,100,99,91,30.3333333333333
1019486825379496192,"https://www.airbnb.com/rooms/1019486825379496154",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-1019486825379496154/original/19125bbf-0c22-416f-9438-c06e9b64c27b.jpeg",494941380,"https://www.airbnb.com/users/show/494941380","Marco",2023-01-08,"within an hour",FALSE,"https://a0.muscache.com/defaults/user_pic-50x50.png?v=3","https://a0.muscache.com/defaults/user_pic-225x225.png?v=3",1,1,FALSE,TRUE,"Wollishofen",47.3476505,8.5330291,"Entire rental unit","Entire home/apt",4,"1 bath",2,4,60,1,4,1125,1125,4,1125,TRUE,18,48,78,310,2023-12-27,1,1,0,2023-11-17,2023-11-17,5,5,5,5,5,5,5,TRUE,1,1,0,0,0.73,100,100,151,37.75
1020113726768661248,"https://www.airbnb.com/rooms/1020113726768661325",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★5.0 · 1 bedroom · 2 beds · 1 shared bath","https://a0.muscache.com/pictures/hosting/Hosting-1020113726768661325/original/e6feb02e-82e3-4364-8056-efdbcb119c29.jpeg",491534854,"https://www.airbnb.com/users/show/491534854","Evelyn",2022-12-15,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-491534854/original/a96a10e2-eed0-4fc1-92df-1956ef82a893.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-491534854/original/a96a10e2-eed0-4fc1-92df-1956ef82a893.jpeg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Wollishofen",47.3421451,8.5189497,"Private room in rental unit","Private room",2,"1 shared bath",2,1,31,1,1,31,31,1,31,TRUE,0,0,12,12,2023-12-27,5,5,3,2023-11-19,2023-12-09,5,4.8,5,5,5,5,5,FALSE,1,0,1,0,3.85,100,100,90,90
1021076254243641856,"https://www.airbnb.com/rooms/1021076254243641936",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.75 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/hosting/Hosting-1021076254243641936/original/488421df-a40c-4835-a8bc-dffa2fa3328c.jpeg",36294895,"https://www.airbnb.com/users/show/36294895","Dovile",2015-06-20,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/557c10c2-da47-440b-a49c-96839233a18d.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/557c10c2-da47-440b-a49c-96839233a18d.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Albisrieden",47.37138,8.48883,"Entire rental unit","Entire home/apt",2,"1 bath",1,1,365,1,1,365,365,1,365,TRUE,26,55,85,259,2023-12-27,4,4,2,2023-11-12,2023-12-24,4.75,5,4.75,5,4.75,4.75,4.25,TRUE,1,1,0,0,2.61,100,95,136,68
1021090223304248576,"https://www.airbnb.com/rooms/1021090223304248655",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.73 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-998499589977967345/original/56a330d0-0a93-443e-96eb-04fe703e4712.jpeg",420370006,"https://www.airbnb.com/users/show/420370006","Kamila",2021-08-27,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/5ae2cc4c-22be-4c70-9801-ab35b49bb868.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/5ae2cc4c-22be-4c70-9801-ab35b49bb868.jpg?aki_policy=profile_x_medium",34,41,TRUE,TRUE,"Weinegg",47.3603454873012,8.5575930184633,"Entire rental unit","Entire home/apt",6,"1 bath",2,1,365,1,1,365,365,1,365,TRUE,12,38,68,253,2023-12-27,11,11,7,2023-11-19,2023-12-19,4.73,4.64,4.55,4.91,4.64,4.73,4.73,TRUE,31,31,0,0,8.46,100,99,144,24
1021523957746787328,"https://www.airbnb.com/rooms/1021523957746787398",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.83 · 3 bedrooms · 3 beds · 2 baths","https://a0.muscache.com/pictures/miso/Hosting-1021523957746787398/original/5be56934-f39e-45d9-9812-c81fbccbd2e5.png",23561865,"https://www.airbnb.com/users/show/23561865","Dimi",2014-11-10,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/User-23561865/original/5bed8aa2-199c-4ad9-9be9-0bd9f844662a.png?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-23561865/original/5bed8aa2-199c-4ad9-9be9-0bd9f844662a.png?aki_policy=profile_x_medium",63,134,TRUE,TRUE,"Hirslanden",47.360961116649,8.5652787687209,"Entire rental unit","Entire home/apt",6,"2 baths",3,2,365,2,2,365,365,2,365,TRUE,22,28,28,37,2023-12-27,6,6,4,2023-11-16,2023-12-22,4.83,5,4.83,5,4.67,5,4.83,TRUE,61,61,0,0,4.29,100,99,203,33.8333333333333
1022896634414576640,"https://www.airbnb.com/rooms/1022896634414576636",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-1022896634414576636/original/368b18e5-53ee-46cc-b0e0-efab4e92581d.jpeg",371008290,"https://www.airbnb.com/users/show/371008290","Sonia",2020-10-07,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/67bfc9ec-498e-4c30-a6f7-cfc238c71d02.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/67bfc9ec-498e-4c30-a6f7-cfc238c71d02.jpg?aki_policy=profile_x_medium",7,9,TRUE,TRUE,"Unterstrass",47.3948671415558,8.54414654720156,"Entire rental unit","Entire home/apt",2,"1 bath",1,1,120,1,1,1125,1125,1,1125,TRUE,14,42,42,42,2023-12-27,2,2,1,2023-11-17,2023-12-26,5,5,5,5,5,4.5,5,FALSE,7,7,0,0,1.46,100,98,91,45.5
1023919836722940160,"https://www.airbnb.com/rooms/1023919836722940195",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.80 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/miso/Hosting-1023696034254960926/original/9b44b67a-ebcf-44d1-b8bb-6d31881362fa.jpeg",4674522,"https://www.airbnb.com/users/show/4674522","Stephanie",2013-01-12,"within a few hours",FALSE,"https://a0.muscache.com/im/users/4674522/profile_pic/1358005492/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/4674522/profile_pic/1358005492/original.jpg?aki_policy=profile_x_medium",2,3,TRUE,TRUE,"Sihlfeld",47.3726576372109,8.51546563338698,"Private room in rental unit","Private room",2,"1 shared bath",1,1,365,1,1,365,365,1,365,TRUE,19,46,76,76,2023-12-27,5,5,4,2023-11-22,2023-12-19,4.8,4.8,5,4.6,4.8,4.8,4.8,FALSE,2,1,1,0,4.17,100,68,83,83
1024047879078263808,"https://www.airbnb.com/rooms/1024047879078263896",20231227173841,2023-12-28,"city scrape","Serviced apartment in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-1024047879078263896/original/105e8169-c61d-4525-95db-7dfa1d3648a9.jpeg",25291258,"https://www.airbnb.com/users/show/25291258","Delta Estates",2014-12-28,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/5b460397-2069-45b7-b8ca-18ec24ab1378.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/5b460397-2069-45b7-b8ca-18ec24ab1378.jpg?aki_policy=profile_x_medium",42,43,TRUE,TRUE,"Sihlfeld",47.3740177249515,8.5161014346294,"Entire serviced apartment","Entire home/apt",2,"1 bath",1,5,365,5,5,365,365,5,365,TRUE,16,46,76,146,2023-12-28,1,1,1,2023-12-06,2023-12-06,5,5,5,4,5,5,3,FALSE,38,38,0,0,1,100,97,85,42.5
1025148402128333312,"https://www.airbnb.com/rooms/1025148402128333283",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-1025148402128333283/original/3bad4747-4477-43ec-a517-371d1f1ae0aa.jpeg",18098731,"https://www.airbnb.com/users/show/18098731","Fabian",2014-07-14,"within a day",FALSE,"https://a0.muscache.com/im/users/18098731/profile_pic/1406372322/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/18098731/profile_pic/1406372322/original.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Mühlebach",47.3561993766034,8.5562131555668,"Entire rental unit","Entire home/apt",2,"1 bath",2,1,365,1,1,365,365,1,365,TRUE,9,30,60,61,2023-12-27,1,1,0,2023-11-18,2023-11-18,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.75,100,75,84,42
1025381025306721152,"https://www.airbnb.com/rooms/1025381025306721133",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/540c8637-c8bb-4b31-a4a7-0c861bd55c21.jpg",34561714,"https://www.airbnb.com/users/show/34561714","Mikhail Gabriel",2015-05-30,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/5ab1823f-3f95-4387-b7dd-4453e0638404.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/5ab1823f-3f95-4387-b7dd-4453e0638404.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Oerlikon",47.4049932,8.5559939,"Entire rental unit","Entire home/apt",1,"1 bath",1,1,15,1,1,15,15,1,15,TRUE,3,16,46,47,2023-12-27,2,2,1,2023-11-26,2023-12-15,4,5,3,4.5,5,4.5,5,TRUE,1,1,0,0,1.87,93,100,78,78
1025881991724832640,"https://www.airbnb.com/rooms/1025881991724832677",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★New · Studio · 2 beds · 1 bath","https://a0.muscache.com/pictures/43e208e5-e28c-4426-a122-c601628f81c5.jpg",13570663,"https://www.airbnb.com/users/show/13570663","Christian Robert",2014-03-26,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-13570663/original/c729dcc5-e741-42d8-ab49-a030c3e705c7.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-13570663/original/c729dcc5-e741-42d8-ab49-a030c3e705c7.jpeg?aki_policy=profile_x_medium",36,39,TRUE,TRUE,"Mühlebach",47.3496139056173,8.56350068278257,"Entire rental unit","Entire home/apt",3,"1 bath",2,4,365,2,4,365,365,3.9,365,TRUE,26,56,86,266,2023-12-27,1,1,1,2023-12-02,2023-12-02,5,5,5,5,5,5,5,FALSE,35,34,1,0,1,100,87,85,28.3333333333333
1028797989385388672,"https://www.airbnb.com/rooms/1028797989385388693",20231227173841,2023-12-28,"previous scrape","Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/8093880f-ff35-4203-9041-a5d5a2fd4db9.jpg",8203404,"https://www.airbnb.com/users/show/8203404","Stefan",2013-08-16,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/be1c5b35-eb2e-46d0-b4a4-2eae2585462c.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/be1c5b35-eb2e-46d0-b4a4-2eae2585462c.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Sihlfeld",47.3764940943586,8.49994685026945,"Entire rental unit","Entire home/apt",3,"1 bath",2,5,31,5,5,31,31,5,31,TRUE,4,4,4,4,2023-12-28,1,1,1,2023-12-13,2023-12-13,5,5,5,5,5,5,5,TRUE,2,1,1,0,1,90,83,120,40
1029650793095032320,"https://www.airbnb.com/rooms/1029650793095032337",20231227173841,2023-12-28,"city scrape","Rental unit in Zürich · ★New · 2 bedrooms · 3 beds · 1.5 baths","https://a0.muscache.com/pictures/miso/Hosting-851895118288393619/original/829aaa54-ab9a-4840-b599-cb5a183a7ba6.jpeg",23561865,"https://www.airbnb.com/users/show/23561865","Dimi",2014-11-10,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/User-23561865/original/5bed8aa2-199c-4ad9-9be9-0bd9f844662a.png?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-23561865/original/5bed8aa2-199c-4ad9-9be9-0bd9f844662a.png?aki_policy=profile_x_medium",63,134,TRUE,TRUE,"Hirslanden",47.3618464446018,8.56533868962472,"Entire rental unit","Entire home/apt",6,"1.5 baths",3,2,365,2,2,365,365,2,365,TRUE,27,32,32,42,2023-12-28,1,1,1,2023-12-03,2023-12-03,5,5,5,5,5,5,4,TRUE,61,61,0,0,1,100,99,193,32.1666666666667
1029678068860825600,"https://www.airbnb.com/rooms/1029678068860825601",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-564099829029576833/original/4ddf0a1b-ca23-4bb9-9984-66e451c32421.jpeg",23561865,"https://www.airbnb.com/users/show/23561865","Dimi",2014-11-10,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/User-23561865/original/5bed8aa2-199c-4ad9-9be9-0bd9f844662a.png?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-23561865/original/5bed8aa2-199c-4ad9-9be9-0bd9f844662a.png?aki_policy=profile_x_medium",63,134,TRUE,TRUE,"Hirslanden",47.3615116751675,8.56417403616573,"Entire rental unit","Entire home/apt",4,"1 bath",1,4,365,4,4,365,365,4,365,TRUE,15,15,15,21,2023-12-27,3,3,2,2023-11-26,2023-12-20,5,5,5,5,5,5,5,TRUE,61,61,0,0,2.81,100,99,158,39.5
1030136300895717376,"https://www.airbnb.com/rooms/1030136300895717374",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-889457239512430257/original/469bff61-eed8-48ba-a9c3-cb410fc89f80.jpeg",23561865,"https://www.airbnb.com/users/show/23561865","Dimi",2014-11-10,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/User-23561865/original/5bed8aa2-199c-4ad9-9be9-0bd9f844662a.png?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-23561865/original/5bed8aa2-199c-4ad9-9be9-0bd9f844662a.png?aki_policy=profile_x_medium",63,134,TRUE,TRUE,"Unterstrass",47.3825585,8.5442055,"Entire rental unit","Entire home/apt",2,"1 bath",1,4,365,4,4,365,365,4,365,TRUE,12,14,14,14,2023-12-27,2,2,2,2023-12-08,2023-12-18,5,4,5,5,5,4,3,TRUE,61,61,0,0,2,100,99,158,79
1030468640706430464,"https://www.airbnb.com/rooms/1030468640706430341",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-1030468640706430341/original/39fe86b9-6ef9-41a8-a2cc-9a6827509a9f.jpeg",547714578,"https://www.airbnb.com/users/show/547714578","Olaf",2023-11-22,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-547714578/original/85f19960-01ec-4442-8ae2-e5743a23dc09.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-547714578/original/85f19960-01ec-4442-8ae2-e5743a23dc09.jpeg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Alt-Wiedikon",47.3668518463275,8.52185423414708,"Private room in rental unit","Private room",2,"1 bath",1,2,90,2,2,90,90,2,90,TRUE,26,56,86,87,2023-12-27,2,2,2,2023-12-04,2023-12-13,5,5,5,5,5,5,5,FALSE,1,0,1,0,2,100,75,301,301
1030562747493246208,"https://www.airbnb.com/rooms/1030562747493246300",20231227173841,2023-12-28,"city scrape","Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 1.5 baths","https://a0.muscache.com/pictures/miso/Hosting-1030562747493246300/original/faa7be6e-e1d7-4260-8451-bd160d116492.jpeg",264197477,"https://www.airbnb.com/users/show/264197477","Alessio",2019-05-26,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/e8fb5035-1c97-4410-a717-4ad162c444c2.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/e8fb5035-1c97-4410-a717-4ad162c444c2.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Langstrasse",47.3751030300917,8.53112031189822,"Entire rental unit","Entire home/apt",4,"1.5 baths",2,5,90,5,5,90,90,5,90,TRUE,23,53,57,57,2023-12-28,1,1,1,2023-12-10,2023-12-10,5,5,5,5,5,5,4,FALSE,1,1,0,0,1,100,50,198,49.5
1030991698590435712,"https://www.airbnb.com/rooms/1030991698590435713",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★New · 1 bedroom · 3 beds · 1 bath","https://a0.muscache.com/pictures/hosting/Hosting-1030991698590435713/original/52fbd293-146c-4ddf-9e42-b2fc7fbcae49.jpeg",507183844,"https://www.airbnb.com/users/show/507183844","Nadiia",2023-03-26,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/User-507183844/original/548750a8-ae6a-4a62-8cb9-db00a264b85b.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-507183844/original/548750a8-ae6a-4a62-8cb9-db00a264b85b.jpeg?aki_policy=profile_x_medium",2,3,TRUE,TRUE,"Albisrieden",47.3675216,8.4889732,"Entire rental unit","Entire home/apt",6,"1 bath",3,1,365,1,1,365,365,1,365,TRUE,23,53,83,87,2023-12-27,1,1,1,2023-12-18,2023-12-18,5,5,5,5,5,5,5,TRUE,2,2,0,0,1,100,97,189,31.5
1031094718664183680,"https://www.airbnb.com/rooms/1031094718664183752",20231227173841,2023-12-28,"city scrape","Rental unit in Zürich · ★New · 3 bedrooms · 3 beds · 1 bath","https://a0.muscache.com/pictures/prohost-api/Hosting-1031094718664183752/original/9f53d65c-d026-41f0-8566-b45c0b515a77.jpeg",1229459,"https://www.airbnb.com/users/show/1229459","Swissstay",2011-09-30,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-1229459/original/33b8f4f9-ae9d-4904-bf57-797c38fd7ccc.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-1229459/original/33b8f4f9-ae9d-4904-bf57-797c38fd7ccc.jpeg?aki_policy=profile_x_medium",81,135,TRUE,TRUE,"Hottingen",47.367957306762,8.55217059233797,"Entire rental unit","Entire home/apt",3,"1 bath",3,2,90,2,3,90,90,2.9,90,TRUE,27,57,85,85,2023-12-28,1,1,1,2023-12-11,2023-12-11,5,5,5,5,5,5,5,TRUE,55,55,0,0,1,99,99,340,113.333333333333
