"id","listing_url","scrape_id","last_scraped","source","name","picture_url","host_id","host_url","host_name","host_since","host_response_time","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms_text","beds","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","host_response_rate_in_percent","host_acceptance_rate_in_percent","price_per_person"
51646456,"https://www.airbnb.com/rooms/51646456",20231227030725,19718,"city scrape","Condo in Bernex · ★4.87 · 1 bedroom · 4 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-51646456/original/ecbc0150-89ba-4786-b654-ebf506ecd882.png",418387031,"https://www.airbnb.com/users/show/418387031","Christine",18853,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/87311630-a6a5-4294-9564-8b685b9a9154.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/87311630-a6a5-4294-9564-8b685b9a9154.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Bernex",46.174,6.0709,"Entire condo","Entire home/apt",5,"1 bath",4,3,1125,3,3,1125,1125,3,1125,TRUE,27,57,70,345,19718,15,5,0,19010,19507,4.87,4.87,4.93,4.93,4.8,4.53,4.53,FALSE,1,1,0,0,0.63,100,100,29
51664322,"https://www.airbnb.com/rooms/51664322",20231227030725,19718,"city scrape","Rental unit in Genève · ★5.0 · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-51664322/original/31a46847-b055-4274-a07d-c1277f29a7ef.jpeg",81678037,"https://www.airbnb.com/users/show/81678037","Martha Cecilia",16986,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/7039b622-936b-4528-aad9-66ab0de46874.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/7039b622-936b-4528-aad9-66ab0de46874.jpg?aki_policy=profile_x_medium",1,7,TRUE,TRUE,"Commune de Genève",46.21031,6.13418,"Entire rental unit","Entire home/apt",5,"1 bath",2,1,1125,1,1,1125,1125,1,1125,TRUE,0,0,0,45,19718,7,0,0,18880,18995,5,5,5,5,5,4,4.43,FALSE,1,1,0,0,0.25,100,46,26
51664919,"https://www.airbnb.com/rooms/51664919",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.77 · 2 bedrooms · 1 bed · 1.5 baths","https://a0.muscache.com/pictures/miso/Hosting-51664919/original/fb4826d3-3e4d-4cb4-adfe-ad81a60a9385.jpeg",418560970,"https://www.airbnb.com/users/show/418560970","Rym",18854,"within an hour",FALSE,"https://a0.muscache.com/defaults/user_pic-50x50.png?v=3","https://a0.muscache.com/defaults/user_pic-225x225.png?v=3",1,1,FALSE,FALSE,"Commune de Genève",46.19932,6.16056,"Entire rental unit","Entire home/apt",2,"1.5 baths",1,1,365,1,1,365,365,1,365,TRUE,1,1,1,210,19718,13,8,1,18875,19693,4.77,4.85,4.69,4.85,4.77,4.92,4.69,FALSE,1,1,0,0,0.46,100,47,75.5
51696414,"https://www.airbnb.com/rooms/51696414",20231227030725,19718,"city scrape","Condo in Vessy · ★4.62 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-51696414/original/63293f82-774a-41a3-bb42-3543dfc6e769.jpeg",317384808,"https://www.airbnb.com/users/show/317384808","Karine",18244,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/967b1959-3513-4d63-9ce5-853e91a4f253.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/967b1959-3513-4d63-9ce5-853e91a4f253.jpg?aki_policy=profile_x_medium",2,4,TRUE,TRUE,"Veyrier",46.16876,6.16714,"Entire condo","Entire home/apt",2,"1 bath",1,2,90,2,2,1125,1125,2,1125,TRUE,15,30,45,316,19718,13,5,0,18945,19547,4.62,4.69,4.77,4.85,4.92,4.62,4.54,FALSE,2,2,0,0,0.5,100,100,37.5
51710779,"https://www.airbnb.com/rooms/51710779",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.51 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-51710779/original/291e3cbe-9f41-4ca8-a0f8-5c47399ceb40.jpeg",40117397,"https://www.airbnb.com/users/show/40117397","Ed",16647,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/ccac42ad-5e6e-48ef-9343-80e485eb4060.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ccac42ad-5e6e-48ef-9343-80e485eb4060.jpg?aki_policy=profile_x_medium",10,12,TRUE,TRUE,"Commune de Genève",46.21266,6.14948,"Entire rental unit","Entire home/apt",4,"1 bath",2,2,365,2,2,1125,1125,2,1125,TRUE,0,25,48,204,19718,106,57,4,18860,19701,4.51,4.66,4.63,4.8,4.68,4.73,4.47,FALSE,2,2,0,0,3.7,100,99,35
51782639,"https://www.airbnb.com/rooms/51782639",20231227030725,19718,"city scrape","Rental unit in Cointrin · ★4.83 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/47cf9e84-57b7-437a-82b6-5948658a0257.jpg",47437243,"https://www.airbnb.com/users/show/47437243","Nina",16734,"a few days or more",FALSE,"https://a0.muscache.com/im/pictures/user/443cdd19-9713-484d-83f7-47647956e0e1.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/443cdd19-9713-484d-83f7-47647956e0e1.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Meyrin",46.2246,6.10614,"Entire rental unit","Entire home/apt",2,"1 bath",1,2,7,2,2,7,7,2,7,TRUE,23,53,83,83,19718,6,0,0,19078,19299,4.83,5,5,4.83,4.83,4.67,4.83,FALSE,1,1,0,0,0.28,0,50,42.5
51834304,"https://www.airbnb.com/rooms/51834304",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.54 · 1 bedroom · 1 bed · 1.5 baths","https://a0.muscache.com/pictures/1564c72a-750d-4e64-be7d-22c9a4f99ad6.jpg",419901673,"https://www.airbnb.com/users/show/419901673","Romeo",18863,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/9e6e64d1-f7dc-4ca9-9baa-adcb4e1e0e7c.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/9e6e64d1-f7dc-4ca9-9baa-adcb4e1e0e7c.jpg?aki_policy=profile_x_medium",6,7,TRUE,TRUE,"Commune de Genève",46.2011,6.14629,"Entire rental unit","Entire home/apt",1,"1.5 baths",1,19,1125,3,19,1125,1125,18.3,1125,TRUE,4,12,32,307,19718,142,16,3,18896,19701,4.54,4.8,4.51,4.93,4.86,4.77,4.52,FALSE,6,6,0,0,5.18,96,98,82
51857143,"https://www.airbnb.com/rooms/51857143",20231227030725,19718,"city scrape","Condo in Petit-Lancy · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/fef287c1-c0b7-453f-9a82-fbceab78a04e.jpg",3528377,"https://www.airbnb.com/users/show/3528377","Marc",15593,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/ba502c51-8744-43f0-a4fa-4870ec500a3a.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ba502c51-8744-43f0-a4fa-4870ec500a3a.jpg?aki_policy=profile_x_medium",145,363,TRUE,TRUE,"Lancy",46.18925,6.11559,"Entire condo","Entire home/apt",4,"1 bath",2,2,365,2,2,1125,1125,2,1125,TRUE,0,0,0,0,19718,1,0,0,19093,19093,5,4,5,5,5,5,4,TRUE,86,77,7,0,0.05,98,89,36.75
52103874,"https://www.airbnb.com/rooms/52103874",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.70 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/5bbbab97-972c-497f-bf09-5e4e77fcfc87.jpg",419901673,"https://www.airbnb.com/users/show/419901673","Romeo",18863,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/9e6e64d1-f7dc-4ca9-9baa-adcb4e1e0e7c.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/9e6e64d1-f7dc-4ca9-9baa-adcb4e1e0e7c.jpg?aki_policy=profile_x_medium",6,7,TRUE,TRUE,"Commune de Genève",46.20092,6.14978,"Entire rental unit","Entire home/apt",1,"1 bath",1,14,1125,2,14,1125,1125,13.3,1125,TRUE,0,0,0,0,19718,193,19,0,18880,19656,4.7,4.78,4.59,4.92,4.86,4.97,4.71,FALSE,6,6,0,0,6.9,96,98,79
52124964,"https://www.airbnb.com/rooms/52124964",20231227030725,19718,"city scrape","Bed and breakfast in Genève · ★4.92 · 2 bedrooms · 3 beds · 3 shared baths","https://a0.muscache.com/pictures/miso/Hosting-52124964/original/4fb29d2e-213b-4402-8238-0e869cfad044.jpeg",422008407,"https://www.airbnb.com/users/show/422008407","Benaly",18877,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/95bbd0bb-560a-43f2-b164-c77233801c3d.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/95bbd0bb-560a-43f2-b164-c77233801c3d.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.22265,6.13378,"Private room in bed and breakfast","Private room",2,"3 shared baths",3,5,365,5,5,365,365,5,365,TRUE,30,60,90,365,19718,25,20,1,18908,19706,4.92,4.76,4.72,4.88,4.92,4.92,4.84,FALSE,1,0,1,0,0.92,100,61,95
52141338,"https://www.airbnb.com/rooms/52141338",20231227030725,19718,"city scrape","Rental unit in Versoix · ★4.22 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/9aa732a3-589d-4a20-b35e-20818d923a8e.jpg",221841880,"https://www.airbnb.com/users/show/221841880","Ivan",17825,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/4e539a4c-db3c-4659-9bf8-8640b1561973.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/4e539a4c-db3c-4659-9bf8-8640b1561973.jpg?aki_policy=profile_x_medium",4,4,TRUE,TRUE,"Versoix",46.2828,6.15885,"Private room in rental unit","Private room",2,"1 shared bath",1,2,1125,2,2,1125,1125,2,1125,TRUE,23,53,83,358,19718,9,3,0,19143,19616,4.22,4.22,4.67,4.89,5,4.56,4.11,TRUE,4,1,3,0,0.47,100,93,76
52176655,"https://www.airbnb.com/rooms/52176655",20231227030725,19718,"city scrape","Hotel in Genève · ★4.84 · 2 bedrooms · 4 beds · 2 baths","https://a0.muscache.com/pictures/miso/Hosting-52176655/original/acd5a54e-83b7-4577-8d5a-296932875737.jpeg",422383426,"https://www.airbnb.com/users/show/422383426","Fassbindhotels",18880,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/3a368bf8-7696-426a-9467-45d92324f71f.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/3a368bf8-7696-426a-9467-45d92324f71f.jpg?aki_policy=profile_x_medium",8,8,TRUE,TRUE,"Commune de Genève",46.2103,6.14276,"Room in hotel","Private room",4,"2 baths",4,2,7,2,2,1125,1125,2,1125,TRUE,17,44,67,67,19718,80,37,3,18931,19701,4.84,4.8,4.88,4.86,4.68,4.91,4.88,TRUE,8,0,8,0,3.05,100,97,200
52217304,"https://www.airbnb.com/rooms/52217304",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.90 · Studio · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-52217304/original/d4ccf569-f94b-45f2-87d8-65bec1386781.jpeg",109030259,"https://www.airbnb.com/users/show/109030259","Thomas",17164,"within a day",TRUE,"https://a0.muscache.com/im/pictures/user/1f41f177-4548-43fd-b48a-39350c224440.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/1f41f177-4548-43fd-b48a-39350c224440.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.19638,6.1456,"Entire rental unit","Entire home/apt",2,"1 bath",1,2,15,1,2,15,15,2,15,TRUE,4,8,17,198,19718,50,23,1,18911,19694,4.9,4.8,4.78,4.92,4.96,4.92,4.72,FALSE,1,1,0,0,1.86,100,74,42.5
52231988,"https://www.airbnb.com/rooms/52231988",20231227030725,19718,"city scrape","Rental unit in Geneva · ★4.89 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/miso/Hosting-52231988/original/a0a6e676-d9c6-4000-b696-a649085d6d30.jpeg",9132937,"https://www.airbnb.com/users/show/9132937","Ella",15978,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/2406491e-f481-4261-8c63-4db1ab62c1cd.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/2406491e-f481-4261-8c63-4db1ab62c1cd.jpg?aki_policy=profile_x_medium",3,3,TRUE,TRUE,"Commune de Genève",46.20722,6.13539,"Private room in rental unit","Private room",1,"1 shared bath",1,3,30,3,3,30,30,3,30,TRUE,29,59,89,364,19718,18,9,0,18902,19629,4.89,4.89,5,4.89,4.89,5,4.78,FALSE,3,2,1,0,0.66,100,93,97
52342854,"https://www.airbnb.com/rooms/52342854",20231227030725,19718,"city scrape","Condo in Genève · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/8efb55b0-3699-4d29-8000-ee0958e9f65e.jpg",3528377,"https://www.airbnb.com/users/show/3528377","Marc",15593,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/ba502c51-8744-43f0-a4fa-4870ec500a3a.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ba502c51-8744-43f0-a4fa-4870ec500a3a.jpg?aki_policy=profile_x_medium",145,363,TRUE,TRUE,"Commune de Genève",46.20403,6.16222,"Entire condo","Entire home/apt",2,"1 bath",1,5,1125,5,5,1125,1125,5,1125,TRUE,0,22,52,327,19718,2,0,0,18906,18974,4,4,4,4.5,4,5,4,FALSE,86,77,7,0,0.07,98,89,70.5
52587797,"https://www.airbnb.com/rooms/52587797",20231227030725,19718,"city scrape","Rental unit in Genève · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-52587797/original/b08b44e4-f887-4b09-9ace-e7c5ad591018.jpeg",418323715,"https://www.airbnb.com/users/show/418323715","Ousmane",18852,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/9cac8e9d-6bdd-462b-8afd-328c3b4b2a64.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/9cac8e9d-6bdd-462b-8afd-328c3b4b2a64.jpg?aki_policy=profile_x_medium",5,5,TRUE,TRUE,"Commune de Genève",46.21083,6.13625,"Entire rental unit","Entire home/apt",3,"1 bath",1,1,365,1,1,365,365,1,365,TRUE,30,60,90,365,19718,1,0,0,19295,19295,1,1,1,2,1,3,1,FALSE,5,4,0,1,0.07,100,42,165
52587856,"https://www.airbnb.com/rooms/52587856",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.11 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/73e18cd4-f39f-4117-96e0-ff7db3bb7f03.jpg",418323715,"https://www.airbnb.com/users/show/418323715","Ousmane",18852,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/9cac8e9d-6bdd-462b-8afd-328c3b4b2a64.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/9cac8e9d-6bdd-462b-8afd-328c3b4b2a64.jpg?aki_policy=profile_x_medium",5,5,TRUE,TRUE,"Commune de Genève",46.21031,6.13651,"Entire rental unit","Entire home/apt",3,"1 bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,30,60,90,365,19718,19,4,0,18910,19501,4.11,4.16,4.05,4.26,4.58,4.63,3.95,FALSE,5,4,0,1,0.7,100,42,165
52615378,"https://www.airbnb.com/rooms/52615378",20231227030725,19718,"city scrape","Condo in Genève · ★4.63 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/59c4c122-714f-48f2-a901-e5dd5642e574.jpg",246254421,"https://www.airbnb.com/users/show/246254421","Darshana",17956,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/6540d9cd-c3c2-4b43-903e-17f13a24bd9d.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/6540d9cd-c3c2-4b43-903e-17f13a24bd9d.jpg?aki_policy=profile_x_medium",4,4,TRUE,TRUE,"Commune de Genève",46.21131,6.14932,"Private room in condo","Private room",1,"1 bath",1,3,365,3,3,365,365,3,365,TRUE,1,1,26,301,19718,8,1,0,18932,19601,4.63,4.13,4.25,4.5,4.5,4.88,4.5,FALSE,4,0,4,0,0.3,100,58,59
52618612,"https://www.airbnb.com/rooms/52618612",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.0 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-52618612/original/206ed0dc-409f-435e-9828-8caf67d34cdc.jpeg",420633767,"https://www.airbnb.com/users/show/420633767","Ahmed Allah",18868,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/aba7f46d-2453-4cb0-acc7-19beb368a965.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/aba7f46d-2453-4cb0-acc7-19beb368a965.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.21557,6.14719,"Entire rental unit","Entire home/apt",2,"1 bath",2,2,1125,2,2,1125,1125,2,1125,TRUE,30,60,90,365,19718,14,9,0,19271,19606,4,4.36,4,4.29,4.86,4.86,4,FALSE,1,1,0,0,0.94,100,96,67.5
52624596,"https://www.airbnb.com/rooms/52624596",20231227030725,19718,"city scrape","Condo in Genève · Studio · 2 beds · 1.5 baths","https://a0.muscache.com/pictures/ca2bfd4d-00dc-4f6a-8b85-edb13f598d7e.jpg",4910312,"https://www.airbnb.com/users/show/4910312","Claris",15735,"within a day",FALSE,"https://a0.muscache.com/im/users/4910312/profile_pic/1363092889/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/4910312/profile_pic/1363092889/original.jpg?aki_policy=profile_x_medium",5,6,TRUE,TRUE,"Commune de Genève",46.2061,6.15898,"Entire condo","Entire home/apt",2,"1.5 baths",2,90,1125,90,90,1125,1125,90,1125,TRUE,0,0,2,277,19718,2,0,0,18961,19205,5,5,5,5,5,5,4.5,FALSE,4,4,0,0,0.08,60,42,40
52897491,"https://www.airbnb.com/rooms/52897491",20231227030725,19718,"city scrape","Rental unit in Genève · Studio · 1 bed · 1 bath","https://a0.muscache.com/pictures/137b951f-fc45-423e-adfb-d54a6fa7d135.jpg",10409307,"https://www.airbnb.com/users/show/10409307","David",16042,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/5ce319c5-9fdd-4d30-9ec3-7fc16f7716df.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/5ce319c5-9fdd-4d30-9ec3-7fc16f7716df.jpg?aki_policy=profile_x_medium",29,29,TRUE,TRUE,"Commune de Genève",46.20033,6.1503,"Entire rental unit","Entire home/apt",2,"1 bath",1,30,1125,30,30,1125,1125,30,1125,TRUE,19,19,19,288,19718,2,0,0,18988,19219,5,4.5,4.5,4.5,5,5,4,FALSE,28,28,0,0,0.08,83,74,49
52898672,"https://www.airbnb.com/rooms/52898672",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.63 · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/65d77c3b-02a1-4f22-8dd2-8e2f3b9fb4cc.jpg",5499970,"https://www.airbnb.com/users/show/5499970","Romain",15781,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/896e16e5-8246-424c-a102-55adb8859215.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/896e16e5-8246-424c-a102-55adb8859215.jpg?aki_policy=profile_x_medium",9,16,TRUE,TRUE,"Commune de Genève",46.19699,6.16134,"Entire rental unit","Entire home/apt",4,"1 bath",2,5,1125,5,5,1125,1125,5,1125,TRUE,24,54,84,84,19718,30,21,1,19051,19702,4.63,4.77,4.67,4.9,4.8,4.77,4.57,FALSE,6,6,0,0,1.35,100,99,47
52927947,"https://www.airbnb.com/rooms/52927947",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.78 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/38ee6d2f-40e5-4ee2-b6cf-b68f444cd33c.jpg",10082083,"https://www.airbnb.com/users/show/10082083","Patricia",16026,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/1a5683ee-5642-464b-8827-362eb106fd17.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/1a5683ee-5642-464b-8827-362eb106fd17.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.21114,6.14802,"Entire rental unit","Entire home/apt",4,"1 bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,0,0,0,0,19718,93,53,2,18931,19700,4.78,4.78,4.7,4.86,4.81,4.77,4.67,FALSE,1,1,0,0,3.54,100,100,32.25
52936025,"https://www.airbnb.com/rooms/52936025",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.89 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-52936025/original/37adf1a8-e355-4da1-ba33-6976f83a05b1.jpeg",86808757,"https://www.airbnb.com/users/show/86808757","Cristina",17012,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/55d9c9a2-5926-431a-bf8d-0f631dce92e1.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/55d9c9a2-5926-431a-bf8d-0f631dce92e1.jpg?aki_policy=profile_x_medium",4,4,TRUE,TRUE,"Commune de Genève",46.18943,6.14386,"Entire rental unit","Entire home/apt",2,"1 bath",1,2,1125,1,2,1125,1125,2,1125,TRUE,8,23,53,53,19718,74,55,5,19131,19702,4.89,4.85,4.92,4.91,4.92,4.77,4.58,FALSE,4,4,0,0,3.78,100,100,60.5
52989833,"https://www.airbnb.com/rooms/52989833",20231227030725,19718,"previous scrape","Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/cf72f908-6637-407c-8fc0-0078c47d2cd3.jpg",399171387,"https://www.airbnb.com/users/show/399171387","Patricia",18746,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/dff34459-a72c-4129-af09-ad3964f3fbb0.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/dff34459-a72c-4129-af09-ad3964f3fbb0.jpg?aki_policy=profile_x_medium",2,3,TRUE,TRUE,"Commune de Genève",46.2106,6.13616,"Private room in rental unit","Private room",2,"1 bath",1,2,365,2,2,365,365,2,365,TRUE,0,0,0,0,19718,3,0,0,18936,19140,5,5,5,5,5,5,5,FALSE,2,0,2,0,0.11,100,97,95
53003096,"https://www.airbnb.com/rooms/53003096",20231227030725,19718,"city scrape","Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-53003096/original/5eec06e9-2b15-48f6-b4d8-9f422d2c2897.jpeg",429080576,"https://www.airbnb.com/users/show/429080576","Pierre",18926,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/1355b95c-73be-402c-bc35-ba872203c3dd.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/1355b95c-73be-402c-bc35-ba872203c3dd.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.20948,6.14461,"Entire rental unit","Entire home/apt",2,"1 bath",1,2,15,1,2,15,15,2,15,TRUE,12,17,37,285,19718,6,6,0,19489,19669,5,5,5,5,4.83,5,5,FALSE,1,1,0,0,0.78,50,23,49.5
53014155,"https://www.airbnb.com/rooms/53014155",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.82 · 1 bedroom · 2 beds · 1 shared bath","https://a0.muscache.com/pictures/2815a1cb-0c37-458a-8358-a90ee8300a08.jpg",39757470,"https://www.airbnb.com/users/show/39757470","Elise",16643,"within a day",TRUE,"https://a0.muscache.com/im/users/39757470/profile_pic/1438042856/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/39757470/profile_pic/1438042856/original.jpg?aki_policy=profile_x_medium",2,5,TRUE,TRUE,"Commune de Genève",46.21155,6.13591,"Private room in rental unit","Private room",2,"1 shared bath",2,3,30,4,4,30,30,4,30,TRUE,3,3,3,3,19718,11,5,0,18977,19609,4.82,4.82,4.73,4.55,4.73,4.82,4.55,FALSE,2,0,2,0,0.44,80,100,70
53050983,"https://www.airbnb.com/rooms/53050983",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.58 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/76b3a6a3-59e9-4211-8798-55a9518e8142.jpg",30920214,"https://www.airbnb.com/users/show/30920214","Kudi",16534,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/f9ed616f-1ade-4c11-af5d-bcabd9de76ae.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/f9ed616f-1ade-4c11-af5d-bcabd9de76ae.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Commune de Genève",46.214558,6.134764,"Private room in rental unit","Private room",2,"1 shared bath",1,2,1125,2,2,1125,1125,2,1125,TRUE,17,47,77,352,19718,12,8,0,18946,19668,4.58,4.58,4.42,4.42,4.58,4.5,4.42,FALSE,1,0,1,0,0.47,71,44,70
53072673,"https://www.airbnb.com/rooms/53072673",20231227030725,19718,"previous scrape","Rental unit in Genève · ★4.94 · 2 bedrooms · 2 beds · 2 baths","https://a0.muscache.com/pictures/miso/Hosting-53072673/original/733edd08-b53a-41f4-90bb-de83bbd213fa.jpeg",429628568,"https://www.airbnb.com/users/show/429628568","Lisa Lotte Rosemarie",18930,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/cbc4435d-8e61-4ca7-b3cc-cef527a79027.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/cbc4435d-8e61-4ca7-b3cc-cef527a79027.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.20445,6.13561,"Entire rental unit","Entire home/apt",4,"2 baths",2,2,7,2,2,1125,1125,2,1125,TRUE,1,1,1,1,19718,31,12,1,18943,19702,4.94,4.94,4.94,4.94,4.97,4.68,4.77,FALSE,1,1,0,0,1.2,100,100,46.25
53139567,"https://www.airbnb.com/rooms/53139567",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.17 · Studio · 1 bed · 1 bath","https://a0.muscache.com/pictures/5bc29fcb-3841-4840-a076-c3841d0c54ea.jpg",394516021,"https://www.airbnb.com/users/show/394516021","Miftari",18714,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/a77aa21f-a1bd-4a96-bdfc-1a59833a6bae.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/a77aa21f-a1bd-4a96-bdfc-1a59833a6bae.jpg?aki_policy=profile_x_medium",5,5,TRUE,TRUE,"Commune de Genève",46.20979,6.14984,"Entire rental unit","Entire home/apt",2,"1 bath",1,3,1125,1,3,1125,1125,3,1125,TRUE,0,0,0,0,19718,22,11,1,18948,19698,4.17,4.13,4.17,4.61,4.87,4.48,4.17,TRUE,2,2,0,0,0.86,100,100,54
