listing_id,date
40498739,2023-09-17
40498739,2023-09-18
40498739,2023-09-24
40498739,2023-10-24
40498739,2023-12-16
40498739,2023-12-29
40498739,2024-02-11
40498739,2024-02-17
40499459,2020-01-05
40499459,2020-02-28
40499459,2020-04-27
40499459,2020-05-24
40499459,2020-06-22
40499459,2020-07-03
40499459,2020-07-18
40499459,2020-08-02
40499459,2020-08-09
40499459,2021-04-06
40499459,2021-05-16
40499459,2021-05-23
40499459,2022-08-06
40499459,2023-01-02
40499459,2024-01-02
39497267,2020-09-27
39497834,2020-01-07
40500843,2020-01-30
40500843,2020-03-05
40500843,2020-08-01
40500843,2020-09-03
40500843,2021-06-27
40500843,2021-08-17
39497834,2020-04-30
39497834,2020-08-01
40500843,2021-10-15
39497834,2020-08-07
40500843,2021-12-10
40500843,2021-12-20
40500843,2022-01-02
40500843,2022-04-28
40500843,2022-10-31
40500843,2022-11-30
40500843,2023-01-02
40500843,2023-03-24
40500843,2023-03-29
40500843,2023-04-30
40500843,2023-06-04
40500843,2023-06-24
40500843,2023-08-01
40500843,2023-09-17
40500843,2023-12-10
40500843,2024-01-19
40500843,2024-02-15
39497834,2020-08-14
39497834,2020-08-15
39497834,2020-08-19
39497834,2020-08-21
39497834,2020-08-23
39497834,2020-08-30
40502716,2019-12-30
40502716,2020-01-04
39497834,2020-09-05
40502716,2020-01-26
40502716,2020-02-15
40502716,2020-02-29
40502716,2020-03-15
40502716,2020-08-16
40502716,2020-08-30
40502716,2020-12-26
40502716,2021-01-02
40502716,2021-01-10
40502716,2021-01-25
40502716,2021-02-20
40502716,2021-02-28
40502716,2021-03-13
40502716,2021-04-06
40502716,2021-07-24
40502716,2021-08-07
40502716,2021-08-22
39497834,2020-09-10
39497834,2020-09-11
40532508,2020-02-13
39497834,2020-09-13
39497834,2020-10-11
39497834,2020-10-17
39497834,2020-10-18
39497834,2020-10-23
39497834,2020-10-25
39497834,2020-11-02
39497834,2020-11-08
39497834,2020-11-15
39497834,2020-12-06
39497834,2021-01-31
39497834,2021-02-19
39497834,2021-02-21
39497834,2021-02-28
39497834,2021-04-07
39497834,2021-04-11
39497834,2021-05-08
39497834,2021-08-12
39497834,2021-08-13
39497834,2021-08-15
39497834,2021-08-20
39497834,2021-08-30
39497834,2021-09-04
40532508,2020-03-13
39497834,2021-09-05
40532508,2020-05-01
39497834,2021-09-09
40532508,2020-05-06
40532508,2020-05-09
40532508,2020-05-16
40532508,2020-05-21
40532508,2020-08-01
40532508,2020-08-27
40532508,2020-11-20
40532508,2021-02-28
40532508,2021-05-02
40532508,2021-05-16
40532508,2021-07-17
40532508,2021-07-24
39497834,2021-09-12
39497834,2021-09-30
39497834,2021-10-22
40532508,2021-08-23
40532508,2021-10-03
40532508,2021-12-27
40532508,2022-02-06
40532508,2022-02-19
40532508,2022-02-25
40532508,2022-03-13
40532508,2022-04-22
40532508,2022-05-12
40532508,2022-06-30
40532508,2022-07-19
40532508,2022-07-21
40532508,2022-07-24
40532508,2022-09-11
40532508,2022-12-16
40532508,2023-02-01
40532508,2024-01-02
39497834,2021-10-24
39497834,2021-11-04
39497834,2021-12-26
39497834,2022-01-02
39497834,2022-01-05
40585236,2019-12-09
40585236,2019-12-15
40585236,2019-12-25
40585236,2019-12-27
40585236,2019-12-30
40585236,2020-01-02
40585236,2020-01-14
40585236,2020-01-16
40585236,2020-01-18
40585236,2020-02-02
40585236,2020-02-06
40585236,2020-02-07
40585236,2020-02-23
40585236,2020-03-15
40600521,2021-07-02
40600521,2021-07-04
40600521,2021-07-09
40600521,2021-07-13
40600521,2021-07-16
40600521,2021-08-01
40600521,2021-08-05
40600521,2021-08-09
39497834,2022-01-30
39497834,2022-02-20
39497834,2022-03-05
39497834,2022-03-18
39497834,2022-03-20
39497834,2022-03-27
39497834,2022-03-29
39497834,2022-04-03
39497834,2022-04-09
39497834,2022-04-16
39497834,2022-04-20
39497834,2022-04-24
39497834,2022-04-26
39497834,2022-07-27
39497834,2022-08-01
39497834,2022-08-04
39497834,2022-08-07
39497834,2022-08-11
39497834,2022-08-13
40606474,2019-12-17
40606474,2019-12-21
40606474,2020-01-08
40606474,2020-02-22
40606474,2020-03-15
40606474,2020-04-12
40606474,2020-04-23
40606474,2020-05-24
40606474,2020-06-01
40606474,2020-06-14
40606474,2020-07-18
40606474,2020-07-28
40606474,2020-08-08
39497834,2022-08-15
39497834,2022-08-18
39497834,2022-11-14
39497834,2022-12-29
39497834,2023-01-07
39497834,2023-01-20
39497834,2023-01-22
39497834,2023-03-06
39497834,2023-04-05
39497834,2023-04-10
39497834,2023-04-13
39497834,2023-04-18
39497834,2023-04-21
39497834,2023-05-01
39497834,2023-05-05
39497834,2023-08-06
39497834,2023-08-09
39497834,2023-08-11
39497834,2023-08-13
40606474,2020-08-15
39497834,2023-08-20
39497834,2023-08-28
39497834,2023-08-31
39497834,2023-09-01
39497834,2023-09-03
39497834,2023-09-10
39497834,2023-09-18
39497834,2023-10-10
39497834,2023-10-13
39497834,2023-10-19
39497834,2023-10-26
39497834,2023-10-31
39497834,2023-11-05
39497834,2023-11-09
39497834,2023-11-12
39497834,2024-01-04
39497834,2024-01-14
39497834,2024-01-18
39497834,2024-01-21
39497834,2024-02-09
40606474,2020-08-19
40606474,2020-08-23
40606474,2020-10-04
40606474,2020-10-11
40606474,2020-10-17
40606474,2021-03-14
40606474,2021-03-22
40606474,2021-03-28
40606474,2021-04-01
39497834,2024-02-18
39497834,2024-02-21
39497834,2024-02-28
39498828,2019-10-29
39498828,2019-11-03
39498828,2019-11-05
40606474,2021-04-05
40606474,2021-04-18
40606474,2021-04-28
40606474,2021-05-02
40606474,2021-05-16
40606474,2021-06-16
40606474,2021-06-20
40606474,2021-06-25
40606474,2021-07-08
40606474,2021-07-13
40606474,2021-07-31
40606474,2021-08-14
40606474,2021-09-15
40606474,2021-10-09
40606474,2021-10-11
40606474,2021-10-15
40606474,2021-11-11
40606474,2021-11-14
40606474,2021-12-04
40606474,2021-12-08
40606474,2021-12-29
40606474,2022-01-02
39498828,2019-11-08
39498828,2019-11-10
39498828,2019-11-17
40606474,2022-01-05
40606474,2022-02-11
40606474,2022-02-20
40606474,2022-02-27
40606474,2022-03-05
40606474,2022-04-18
40606474,2022-05-09
40606474,2022-05-25
40606474,2022-05-28
39498828,2019-11-20
39498828,2019-11-23
39498828,2019-12-01
39498828,2019-12-05
39498828,2019-12-13
39498828,2019-12-16
39498828,2020-01-04
40606474,2022-05-29
40606474,2022-06-02
40606474,2022-06-06
40606474,2022-06-15
40606474,2022-06-19
40606474,2022-06-22
40606474,2022-06-29
40606474,2022-07-11
40606474,2022-07-30
40606474,2022-08-26
40606474,2022-09-04
40606474,2022-09-11
40606474,2022-09-20
39498828,2020-01-06
39498828,2020-01-12
39498828,2020-01-19
39498828,2020-01-20
39498828,2020-01-26
39498828,2020-02-02
39498828,2020-02-12
39498828,2020-02-15
39498828,2020-02-21
39498828,2020-02-24
39498828,2020-02-26
39498828,2020-03-12
39498828,2020-06-28
39498828,2020-07-13
39498828,2020-07-24
39498828,2020-08-17
39498828,2020-08-26
39498828,2020-09-01
39498828,2020-09-12
39498828,2020-10-04
39498828,2020-11-26
39498828,2021-01-04
39498828,2021-02-16
39498828,2021-02-28
39498828,2021-03-28
39498828,2021-05-01
39498828,2021-05-16
40606474,2022-10-03
40606474,2022-10-15
40606474,2022-10-26
40606474,2022-11-13
40606474,2022-12-27
40606474,2022-12-29
40606474,2023-01-04
39498828,2021-07-02
39498828,2021-07-10
39498828,2021-07-24
39498828,2021-09-20
39498828,2021-10-03
39498828,2021-10-29
39498828,2021-11-06
39498828,2021-11-15
39498828,2021-12-22
39498828,2022-02-08
39498828,2022-02-13
39498828,2022-02-18
39498828,2022-03-03
39498828,2022-03-15
39498828,2022-05-14
39498828,2022-05-24
39498828,2022-05-29
39498828,2022-06-07
39498828,2022-06-16
39498828,2022-07-03
39498828,2022-07-22
39498828,2022-07-30
40606474,2023-04-07
40606474,2023-04-09
40606474,2023-04-21
40606474,2023-04-23
40606474,2023-04-25
40606474,2023-05-01
40606474,2023-06-07
40606474,2023-06-18
40606474,2023-06-21
40606474,2023-07-10
39498828,2022-08-13
39498828,2022-08-21
39498828,2022-09-03
39498828,2022-10-26
39498828,2022-12-11
39498828,2023-01-19
39498828,2023-02-19
39498828,2023-03-03
39498828,2023-03-27
39498828,2023-04-05
39498828,2023-04-12
39498828,2023-05-04
39498828,2023-05-09
39498828,2023-05-27
39498828,2023-06-11
39498828,2023-07-06
39498828,2023-07-16
39498828,2023-08-11
39498828,2023-08-19
39498828,2023-08-31
39498828,2023-09-09
39498828,2023-09-17
39498828,2023-10-02
39498828,2023-11-01
39498828,2024-03-03
39528354,2020-01-03
40606474,2023-07-17
40606474,2023-08-11
40606474,2023-08-13
40606474,2023-08-19
39528354,2021-02-20
39541177,2019-11-07
39541177,2019-11-16
39541177,2019-11-22
39541177,2019-11-25
39541177,2019-11-26
39541177,2019-11-28
39541177,2019-11-29
39541177,2019-12-07
39541177,2019-12-13
40606474,2023-08-31
39541177,2019-12-17
40606474,2023-09-24
40606474,2023-10-11
40606474,2023-10-24
40606474,2023-10-29
40606474,2023-11-04
40606474,2023-11-12
39541177,2019-12-19
39541177,2019-12-22
39541177,2019-12-26
40606474,2023-11-15
40606474,2023-12-02
40606474,2023-12-04
40606474,2023-12-10
40606474,2023-12-28
40606474,2024-01-02
40606474,2024-01-04
40606474,2024-02-13
40606474,2024-02-14
39541177,2019-12-30
39541177,2020-01-10
40631184,2019-12-27
40662521,2020-01-17
40662521,2020-01-19
40662521,2020-02-05
40662521,2020-02-26
40662521,2020-03-06
40662521,2020-03-09
40662521,2020-04-02
40662521,2020-04-25
40662521,2020-05-15
40662521,2020-05-23
40662521,2020-07-07
40662521,2020-08-08
40662521,2020-08-23
40662521,2020-11-12
40662521,2020-12-16
40662521,2020-12-28
40662521,2021-02-05
40662521,2021-02-10
40662521,2021-02-17
40662521,2021-02-24
40662521,2021-03-17
40662521,2021-04-14
40662521,2021-04-18
40662521,2021-04-25
40662521,2021-05-07
40662521,2021-05-16
40662521,2021-06-27
40662521,2021-07-14
40662521,2021-07-25
40662521,2021-08-07
40662521,2021-08-12
40662521,2021-08-19
40662521,2021-08-22
40662521,2021-08-29
40662521,2021-11-25
40662521,2021-12-21
40662521,2021-12-25
39541177,2020-01-12
40662521,2021-12-28
40662521,2022-02-21
40662521,2022-02-23
40662521,2022-06-12
40662521,2022-06-18
40662521,2022-07-10
40662521,2022-07-29
40662521,2022-08-27
40662521,2022-09-16
40662521,2022-09-27
40662521,2022-10-14
40662521,2022-11-04
40662521,2022-11-13
40662521,2023-04-27
40662521,2023-05-04
40662521,2023-05-20
40662521,2023-06-15
40662521,2023-07-11
40662521,2023-07-28
39541177,2020-01-30
39541177,2020-02-02
39541177,2020-02-05
39541177,2020-02-07
39541177,2020-02-08
39541177,2020-02-09
39541177,2020-02-13
39541177,2020-02-17
39541177,2020-02-22
39541177,2020-02-23
39541177,2020-02-25
39541177,2020-03-01
40662521,2023-08-17
39541177,2020-03-06
39541177,2020-03-13
39541177,2020-03-16
39541177,2020-05-21
39541177,2020-05-24
39541177,2020-06-01
39541177,2020-06-05
39541177,2020-06-07
40662521,2023-09-20
40662521,2023-11-05
39541177,2020-06-12
40662521,2024-02-09
40667164,2020-03-20
39541177,2020-06-14
39541177,2020-06-28
40691144,2019-12-11
40691144,2019-12-15
39541177,2020-07-05
39541177,2020-07-18
39541177,2020-07-25
39541177,2020-08-08
39541177,2020-08-15
40691144,2019-12-27
40691144,2019-12-29
40691144,2020-01-01
40691144,2020-01-19
40691144,2020-01-23
40691144,2020-01-26
40691144,2020-01-31
40691144,2020-04-07
40691144,2022-07-16
40691144,2022-07-23
40691144,2022-07-27
40691144,2022-07-31
40691144,2022-08-24
40691144,2022-08-29
39541177,2020-08-19
39541177,2020-09-02
39541177,2020-09-06
40691144,2022-09-01
40691144,2022-09-12
40691144,2022-09-14
40691144,2022-11-28
40691144,2022-12-09
39541177,2020-09-09
39541177,2020-09-11
39541177,2020-09-13
39541177,2020-09-20
39541177,2020-10-03
40691144,2022-12-11
40691144,2022-12-19
40691144,2022-12-29
39541177,2020-10-06
40694570,2021-07-24
40694570,2022-01-18
39541177,2020-10-09
39541177,2020-10-11
39541177,2020-10-17
39541177,2020-10-21
39541177,2020-11-15
39541177,2021-01-01
39541177,2021-01-12
39541177,2021-01-27
39541177,2021-02-12
39541177,2021-02-14
39541177,2021-03-01
39541177,2021-03-07
39541177,2021-03-19
39541177,2021-03-26
39541177,2021-03-28
39541177,2021-04-09
40702158,2021-02-20
40702158,2022-02-19
39541177,2021-04-11
40702158,2022-02-26
40702158,2023-01-02
40702158,2023-02-19
40702158,2023-02-26
39541177,2021-04-24
40704043,2020-06-03
40704043,2020-06-28
40704043,2020-07-05
39541177,2021-04-30
39541177,2021-05-02
39541177,2021-05-07
39541177,2021-05-10
39541177,2021-05-15
39541177,2021-05-19
39541177,2021-06-03
39541177,2021-06-06
39541177,2021-06-15
40716503,2020-08-15
40716503,2020-10-17
40716503,2021-02-20
40716503,2021-03-02
40716503,2021-10-02
40716503,2022-01-08
40716503,2022-12-03
40716503,2023-02-11
40716503,2023-07-28
40716503,2023-09-17
40718026,2020-01-05
39541177,2021-06-20
39541177,2021-06-22
40728712,2020-01-16
40728712,2020-01-22
40728712,2020-01-31
40728712,2020-08-17
40728712,2020-08-30
39541177,2021-07-02
40728712,2020-09-05
40728712,2020-10-10
40728712,2021-04-15
40728712,2021-04-30
40728712,2021-05-24
40728712,2021-05-30
40728712,2021-06-03
40728712,2021-06-07
40728712,2021-06-15
40728712,2021-06-22
40728712,2021-06-27
40728712,2021-07-02
40728712,2021-08-05
40728712,2021-08-31
40728712,2021-09-25
39541177,2021-07-10
39541177,2021-07-17
39541177,2021-08-06
39541177,2021-08-09
40799969,2020-01-12
39541177,2021-08-13
39541177,2021-08-17
39541177,2021-08-20
39541177,2021-08-22
40842408,2020-02-04
39541177,2021-08-24
40842408,2020-03-11
40842408,2020-05-06
40842408,2020-08-20
40842408,2020-11-01
40842408,2020-12-02
40842408,2021-01-16
40842408,2021-04-02
40842408,2021-07-25
40842408,2021-11-07
40842408,2022-05-20
39541177,2021-08-29
39541177,2021-09-03
39541177,2021-09-10
39541177,2021-09-12
40842408,2023-05-24
40842408,2023-06-25
39541177,2021-09-20
40850733,2020-09-07
39541177,2021-09-24
39541177,2021-10-01
39541177,2021-10-08
39541177,2021-10-15
39541177,2021-10-22
39541177,2021-10-25
39541177,2021-10-29
39541177,2021-11-01
39541177,2021-11-05
40850733,2020-10-12
40850733,2020-11-12
40850733,2021-03-23
40850733,2021-05-24
40850733,2021-06-01
40850733,2021-06-07
40850733,2021-08-12
40850733,2021-08-31
40850733,2021-09-05
40850733,2021-09-30
40850733,2021-11-02
40850733,2021-12-05
40850733,2022-03-01
40850733,2022-03-08
40850733,2022-05-16
40850733,2022-06-13
40850733,2022-06-18
40850733,2022-06-26
40850733,2022-07-13
40850733,2022-08-01
40850733,2022-08-27
40850733,2022-09-03
40850733,2022-09-09
40850733,2022-09-15
40850733,2022-10-31
40850733,2022-11-25
40850733,2022-12-12
40850733,2023-02-06
40850733,2023-06-23
40850733,2023-07-03
40850733,2023-08-12
40850733,2023-10-29
40850733,2023-12-01
40850733,2024-02-11
39541177,2021-11-12
39541177,2021-11-24
39541177,2021-12-02
39541177,2021-12-08
40854469,2020-03-07
40878251,2021-02-19
40878251,2021-02-27
40878251,2022-01-06
40878251,2022-03-02
40879055,2020-03-03
40879055,2020-03-21
40879055,2020-08-28
40879055,2021-01-28
40879055,2021-01-31
40879055,2021-02-15
40879055,2021-03-07
40879055,2021-11-14
40879055,2022-02-26
40879055,2022-05-29
40879055,2022-10-16
40879055,2023-05-24
39541177,2021-12-10
39541177,2022-01-02
39541177,2022-01-07
39541177,2022-01-29
39541177,2022-02-05
39541177,2022-02-18
39541177,2022-02-20
39541177,2022-02-25
39541177,2022-03-05
39541177,2022-03-11
39541177,2022-03-20
39541177,2022-04-03
39541177,2022-04-18
39541177,2022-04-22
39541177,2022-04-24
39541177,2022-04-29
39541177,2022-05-06
39541177,2022-05-13
39541177,2022-05-17
39541177,2022-05-20
39541177,2022-05-29
39541177,2022-06-07
39541177,2022-06-19
39541177,2022-06-24
39541177,2022-06-27
40899699,2019-12-30
40899699,2020-01-01
40899699,2020-01-09
40899699,2020-01-11
39541177,2022-06-30
40899699,2020-02-01
40899699,2020-02-10
40899699,2020-02-28
40899699,2020-04-01
40899699,2020-04-23
40899699,2020-05-31
40899699,2020-06-21
40899699,2020-06-27
40899699,2020-07-02
40899699,2020-07-06
40899699,2020-07-20
39541177,2022-07-03
39541177,2022-07-15
39541177,2022-07-19
40899699,2020-08-03
39541177,2022-07-21
40899699,2020-08-14
39541177,2022-07-24
40899699,2020-08-16
40899699,2020-08-20
40899699,2020-08-30
39541177,2022-07-28
40899699,2020-09-11
40899699,2020-09-13
40899699,2020-10-12
40899699,2020-10-17
40899699,2020-10-22
40899699,2020-11-09
40899699,2020-11-12
40899699,2020-11-27
40899699,2020-12-21
40899699,2020-12-28
40899699,2020-12-30
40899699,2021-01-02
40899699,2021-01-18
40899699,2021-01-24
40899699,2021-02-28
40899699,2021-03-04
40899699,2021-03-07
40899699,2021-03-16
40899699,2021-05-15
40899699,2021-06-29
40899699,2021-07-12
40899699,2021-07-15
40899699,2021-07-19
40899699,2021-07-24
40899699,2021-07-28
40899699,2021-08-02
40899699,2021-08-19
39541177,2022-08-01
40899699,2021-08-22
40899699,2021-08-25
40899699,2021-08-30
40899699,2021-09-01
40899699,2021-09-21
40899699,2022-08-02
40899699,2022-08-07
40899699,2022-08-09
40899699,2022-08-17
40899699,2022-08-30
40899699,2022-09-02
40899699,2022-09-07
40899699,2022-09-28
40899699,2022-09-30
40899699,2022-10-09
40899699,2022-10-12
40899699,2022-10-16
40919970,2020-05-01
40919970,2020-05-31
40919970,2020-07-01
40919970,2020-07-19
40919970,2020-07-28
40919970,2020-09-14
40919970,2020-11-08
40919970,2020-11-30
40919970,2021-05-31
40919970,2021-10-04
40919970,2021-10-17
40919970,2021-11-05
40919970,2021-11-09
39541177,2022-08-06
40937145,2020-01-18
40937145,2020-01-23
40937145,2020-02-29
40937145,2020-03-16
40937145,2020-06-15
40937145,2020-07-10
40937145,2020-07-18
40937145,2020-09-22
40937145,2021-02-26
40937145,2021-04-01
40937145,2021-04-20
40937145,2021-08-08
39541177,2022-08-09
40945124,2020-01-03
39541177,2022-08-15
39541177,2022-08-17
39541177,2022-09-04
39541177,2022-09-12
39541177,2023-02-26
39541177,2023-05-17
40945124,2020-01-27
40945124,2020-02-02
40945124,2020-02-13
40945124,2020-02-22
40945124,2020-02-29
40945124,2020-05-23
40945124,2020-08-05
39541177,2023-05-21
39541177,2023-05-30
39541177,2023-07-09
39541177,2023-07-12
40945124,2020-09-04
40945124,2020-10-17
40945124,2020-11-22
40945124,2020-11-29
40945124,2020-12-10
40945124,2020-12-26
40945124,2021-01-03
40945124,2021-01-06
40945124,2021-01-10
40945124,2021-02-07
40945124,2021-02-13
40945124,2021-02-20
40945124,2021-03-06
40945124,2021-03-11
40945124,2021-03-15
40945124,2021-05-16
40945124,2021-06-20
40945124,2021-06-24
40945124,2021-06-30
40945124,2021-07-07
39541177,2023-07-29
39541177,2023-08-03
39541177,2023-08-10
39541177,2023-08-13
39541177,2023-08-20
39541177,2023-08-24
40945124,2021-07-10
40945124,2021-08-07
40945124,2021-08-10
40945124,2021-08-22
40945124,2021-09-04
40945124,2021-09-11
40945124,2021-10-16
40945124,2021-11-09
40945124,2021-12-23
40945124,2021-12-26
40945124,2022-01-01
40945124,2022-01-15
40945124,2022-01-30
40945124,2022-02-12
39541177,2023-10-13
39541177,2023-10-19
40945124,2022-02-26
40945124,2022-04-03
40945124,2022-04-18
39541177,2023-10-27
39541177,2023-11-05
39541177,2023-11-13
40945124,2022-07-07
40945124,2022-07-10
40945124,2022-07-13
39541177,2023-12-29
40945124,2022-07-18
40945124,2022-07-22
40945124,2022-07-24
39556940,2019-11-22
40945124,2022-07-29
40945124,2022-08-05
40945124,2022-08-08
39556940,2020-01-04
39556940,2020-02-27
39573207,2019-11-17
40945124,2022-08-15
40945124,2022-08-18
40945124,2022-08-22
40945124,2022-10-30
40945124,2022-12-12
40945124,2022-12-31
40945124,2023-01-07
40945124,2023-01-13
40945124,2023-01-15
40945124,2023-02-05
40945124,2023-02-08
40945124,2023-02-11
40945124,2023-02-18
40945124,2023-02-25
40945124,2023-03-09
40945124,2023-03-12
40945124,2023-03-19
40945124,2023-04-02
40945124,2023-05-01
40945124,2023-05-21
40945124,2023-05-24
40945124,2023-05-29
40945124,2023-06-08
40945124,2023-06-11
40945124,2023-06-16
40945124,2023-06-25
40945124,2023-07-01
40945124,2023-07-18
40945124,2023-07-24
40945124,2023-07-30
40945124,2023-08-26
40945124,2023-09-01
40945124,2023-09-29
40945124,2023-10-01
40945124,2023-10-08
40945124,2023-10-18
40945124,2023-10-29
40945124,2023-11-01
40945124,2023-11-23
40945124,2023-12-10
40945124,2024-01-05
40945124,2024-01-21
40945124,2024-02-10
40945124,2024-03-02
39573207,2019-11-27
39573207,2019-12-01
39573207,2019-12-08
39573207,2019-12-15
39573207,2020-01-04
39573207,2020-01-26
39573207,2020-02-02
39573207,2020-02-05
39573207,2020-02-08
39573207,2020-02-15
39573207,2020-02-22
39573207,2020-02-24
39573207,2020-03-01
39573207,2020-03-08
39573207,2020-05-03
39573207,2020-05-11
39573207,2020-05-24
39573207,2020-05-31
39573207,2020-06-16
39573207,2020-06-21
39573207,2020-07-10
39573207,2020-07-25
39573207,2020-08-02
39573207,2020-08-06
39573207,2020-08-15
39573207,2020-08-20
39573207,2020-08-30
39573207,2020-09-12
39595106,2019-11-17
41006106,2020-08-09
41006106,2022-02-26
41006106,2022-07-25
41006106,2022-08-06
41056473,2020-03-08
41056473,2020-03-11
41056473,2020-03-15
41056473,2020-04-25
41056473,2020-05-10
41056473,2020-05-18
41056473,2020-05-23
39595106,2022-01-02
39595106,2022-02-10
39595106,2022-03-07
39619397,2020-02-22
41056473,2020-06-01
41056473,2020-06-14
41056473,2020-07-05
41056473,2020-07-14
39619397,2021-02-20
41056473,2020-07-20
39665579,2020-01-05
41056473,2020-07-25
41056473,2020-07-29
39672275,2019-11-06
41056473,2020-08-11
41056473,2020-08-16
41056473,2020-08-23
41056473,2020-09-03
41056473,2020-09-07
41056473,2020-09-13
41056473,2020-09-21
41056473,2020-09-28
41056473,2020-10-05
41056473,2020-11-06
41056473,2020-11-11
41056473,2020-11-15
41056473,2020-12-06
39672275,2019-12-17
39673725,2023-02-28
39673725,2023-06-04
39673725,2023-08-25
39673725,2023-09-08
39673725,2023-09-13
39673725,2024-02-13
39724184,2019-12-24
41056473,2020-12-20
41056473,2020-12-24
41056473,2020-12-31
41056473,2021-01-10
41056473,2021-01-24
41056473,2021-02-07
41056473,2021-03-07
41056473,2021-03-14
41056473,2021-03-28
41056473,2021-04-05
41056473,2021-04-10
41056473,2021-05-09
41056473,2021-05-30
41056473,2021-06-13
41056473,2021-06-27
41056473,2021-07-14
41056473,2021-07-20
41056473,2021-07-25
41056473,2021-08-05
41056473,2021-08-13
41056473,2021-08-23
41056473,2021-09-05
41056473,2021-09-17
41056473,2021-11-14
39724184,2019-12-31
39724184,2020-01-02
39724184,2020-05-23
39724184,2020-06-01
41056473,2021-11-21
39724184,2020-07-24
39724184,2020-08-20
39724184,2020-10-16
39724184,2020-11-22
39724184,2020-11-29
39724184,2021-06-13
39724184,2021-06-20
39724184,2021-07-21
39724184,2021-08-22
39724184,2021-09-12
39724184,2021-11-07
39724184,2021-11-21
39724184,2021-12-27
39724184,2021-12-30
39724184,2022-01-02
41056473,2021-12-12
41056473,2021-12-19
39724184,2022-02-13
41056473,2022-01-02
39724184,2022-02-27
41056473,2022-01-09
41056473,2022-01-16
41056473,2022-01-30
41056473,2022-02-07
41056473,2022-02-26
39724184,2022-03-01
39724184,2022-04-27
39724184,2022-05-06
39724184,2022-05-08
39724184,2022-05-22
39724184,2022-05-28
39724184,2022-06-06
39724184,2022-06-19
39724184,2022-07-10
39724184,2022-07-17
39724184,2022-07-19
41056473,2022-03-06
41056473,2022-03-13
39724184,2022-07-25
39724184,2022-08-03
41056473,2022-03-20
41056473,2022-03-27
41056473,2022-04-18
39724184,2022-08-12
39724184,2022-08-22
39724184,2022-08-24
39724184,2022-08-28
39724184,2022-09-02
39724184,2022-09-04
39724184,2022-09-08
41056473,2022-05-16
41056473,2022-05-29
41056473,2022-07-17
41056473,2022-07-22
41056473,2022-08-19
41056473,2022-08-25
41056473,2022-10-09
41056473,2022-11-19
41056473,2022-11-30
39724184,2022-09-16
39724184,2022-09-30
39724184,2022-10-07
39724184,2022-10-09
39724184,2022-10-30
39724184,2023-01-02
39724184,2023-01-23
39724184,2023-02-05
39724184,2023-02-14
39724184,2023-02-19
39724184,2023-02-26
39724184,2023-04-21
39724184,2023-05-05
39724184,2023-05-21
39724184,2023-05-25
39724184,2023-06-04
41056473,2023-01-01
39724184,2023-07-02
41056473,2023-01-22
41056473,2023-02-17
41056473,2023-02-24
41056473,2023-03-05
41056473,2023-03-26
41056473,2023-04-02
41056473,2023-04-09
39724184,2023-07-29
41056473,2023-04-28
41056473,2023-05-21
41056473,2023-06-02
39724184,2023-08-12
39724184,2023-08-18
41056473,2023-06-18
39724184,2023-08-20
41056473,2023-07-03
41056473,2023-07-14
41056473,2023-08-07
39724184,2023-08-27
39724184,2024-01-01
41056473,2023-10-01
39724184,2024-01-07
41056473,2023-10-07
41056473,2023-11-26
39724184,2024-01-29
41056473,2023-12-20
41056473,2023-12-29
41056473,2024-01-07
41056473,2024-01-14
41056473,2024-02-06
41056473,2024-02-18
41056473,2024-03-01
41085703,2020-06-02
41085703,2020-06-13
41085703,2020-07-18
41085703,2020-07-25
41085703,2020-08-01
41085703,2020-08-10
41085703,2020-08-17
41085703,2020-08-24
41085703,2020-09-13
41085703,2020-10-10
39724184,2024-02-18
41085703,2020-10-24
41085703,2020-12-28
39724184,2024-02-25
39724184,2024-03-03
41085703,2021-04-05
41085703,2021-04-16
41085703,2021-05-03
41085703,2021-05-08
39725285,2020-02-26
41085703,2021-05-16
41085703,2021-06-27
41085703,2021-07-09
39725285,2021-02-20
39725285,2021-02-27
39725285,2021-10-26
39725285,2022-01-02
39725285,2022-07-28
39725285,2023-02-25
39725820,2019-11-03
39725820,2019-11-11
39725820,2019-11-17
39725820,2019-11-20
39725820,2019-11-29
41085703,2021-07-17
41085703,2021-08-14
41085703,2021-09-04
41085703,2021-09-12
41085703,2021-10-12
41085703,2021-10-22
41085703,2021-12-30
41085703,2022-01-07
41085703,2022-04-14
41085703,2022-04-18
41085703,2022-04-23
41085703,2022-06-06
41085703,2022-07-14
41085703,2022-07-22
41085703,2022-07-30
41085703,2022-08-06
41085703,2022-08-10
41085703,2022-08-20
41085703,2023-04-10
41085703,2023-05-01
41085703,2023-05-20
41085703,2023-05-29
41085703,2023-07-15
41085703,2023-07-28
39725820,2019-12-02
39725820,2020-02-04
41085703,2023-08-06
41085703,2023-08-26
41085703,2023-10-28
39725820,2020-02-05
39725820,2020-02-07
39725820,2020-02-09
39725820,2020-02-14
39725820,2020-02-15
39725820,2020-02-16
39725820,2020-02-18
39725820,2020-02-29
39725820,2020-03-02
39725820,2020-03-03
39725820,2020-03-06
39725820,2020-03-13
39725820,2020-07-15
39725820,2020-07-20
39725820,2020-07-27
39725820,2020-07-29
39725820,2020-07-31
39725820,2020-08-05
39725820,2020-08-10
39725820,2020-08-14
41118533,2022-01-02
39725820,2020-08-17
41161569,2020-01-22
